Ad ID,Advertiser ID,Headline,Description,URL
909,306,Ad from advertiser #306,Ad #1 of advertiser #306,https://www.amazon.com?advertiser=306&ad=1
910,306,Ad from advertiser #306,Ad #2 of advertiser #306,https://www.amazon.com?advertiser=306&ad=2
911,306,Ad from advertiser #306,Ad #3 of advertiser #306,https://www.amazon.com?advertiser=306&ad=3
912,307,Ad from advertiser #307,Ad #1 of advertiser #307,https://www.amazon.com?advertiser=307&ad=1
913,307,Ad from advertiser #307,Ad #2 of advertiser #307,https://www.amazon.com?advertiser=307&ad=2
914,307,Ad from advertiser #307,Ad #3 of advertiser #307,https://www.amazon.com?advertiser=307&ad=3
915,308,Ad from advertiser #308,Ad #1 of advertiser #308,https://www.amazon.com?advertiser=308&ad=1
916,308,Ad from advertiser #308,Ad #2 of advertiser #308,https://www.amazon.com?advertiser=308&ad=2
917,309,Ad from advertiser #309,Ad #1 of advertiser #309,https://www.amazon.com?advertiser=309&ad=1
918,309,Ad from advertiser #309,Ad #2 of advertiser #309,https://www.amazon.com?advertiser=309&ad=2
919,309,Ad from advertiser #309,Ad #3 of advertiser #309,https://www.amazon.com?advertiser=309&ad=3
920,309,Ad from advertiser #309,Ad #4 of advertiser #309,https://www.amazon.com?advertiser=309&ad=4
921,309,Ad from advertiser #309,Ad #5 of advertiser #309,https://www.amazon.com?advertiser=309&ad=5
922,310,Ad from advertiser #310,Ad #1 of advertiser #310,https://www.amazon.com?advertiser=310&ad=1
923,311,Ad from advertiser #311,Ad #1 of advertiser #311,https://www.amazon.com?advertiser=311&ad=1
924,311,Ad from advertiser #311,Ad #2 of advertiser #311,https://www.amazon.com?advertiser=311&ad=2
925,311,Ad from advertiser #311,Ad #3 of advertiser #311,https://www.amazon.com?advertiser=311&ad=3
926,311,Ad from advertiser #311,Ad #4 of advertiser #311,https://www.amazon.com?advertiser=311&ad=4
927,311,Ad from advertiser #311,Ad #5 of advertiser #311,https://www.amazon.com?advertiser=311&ad=5
928,312,Ad from advertiser #312,Ad #1 of advertiser #312,https://www.amazon.com?advertiser=312&ad=1
929,312,Ad from advertiser #312,Ad #2 of advertiser #312,https://www.amazon.com?advertiser=312&ad=2
930,312,Ad from advertiser #312,Ad #3 of advertiser #312,https://www.amazon.com?advertiser=312&ad=3
931,312,Ad from advertiser #312,Ad #4 of advertiser #312,https://www.amazon.com?advertiser=312&ad=4
932,313,Ad from advertiser #313,Ad #1 of advertiser #313,https://www.amazon.com?advertiser=313&ad=1
933,313,Ad from advertiser #313,Ad #2 of advertiser #313,https://www.amazon.com?advertiser=313&ad=2
934,313,Ad from advertiser #313,Ad #3 of advertiser #313,https://www.amazon.com?advertiser=313&ad=3
935,313,Ad from advertiser #313,Ad #4 of advertiser #313,https://www.amazon.com?advertiser=313&ad=4
936,313,Ad from advertiser #313,Ad #5 of advertiser #313,https://www.amazon.com?advertiser=313&ad=5
937,314,Ad from advertiser #314,Ad #1 of advertiser #314,https://www.amazon.com?advertiser=314&ad=1
938,314,Ad from advertiser #314,Ad #2 of advertiser #314,https://www.amazon.com?advertiser=314&ad=2
939,315,Ad from advertiser #315,Ad #1 of advertiser #315,https://www.amazon.com?advertiser=315&ad=1
940,315,Ad from advertiser #315,Ad #2 of advertiser #315,https://www.amazon.com?advertiser=315&ad=2
941,315,Ad from advertiser #315,Ad #3 of advertiser #315,https://www.amazon.com?advertiser=315&ad=3
942,315,Ad from advertiser #315,Ad #4 of advertiser #315,https://www.amazon.com?advertiser=315&ad=4
943,316,Ad from advertiser #316,Ad #1 of advertiser #316,https://www.amazon.com?advertiser=316&ad=1
944,317,Ad from advertiser #317,Ad #1 of advertiser #317,https://www.amazon.com?advertiser=317&ad=1
945,317,Ad from advertiser #317,Ad #2 of advertiser #317,https://www.amazon.com?advertiser=317&ad=2
946,317,Ad from advertiser #317,Ad #3 of advertiser #317,https://www.amazon.com?advertiser=317&ad=3
947,318,Ad from advertiser #318,Ad #1 of advertiser #318,https://www.amazon.com?advertiser=318&ad=1
948,318,Ad from advertiser #318,Ad #2 of advertiser #318,https://www.amazon.com?advertiser=318&ad=2
949,318,Ad from advertiser #318,Ad #3 of advertiser #318,https://www.amazon.com?advertiser=318&ad=3
950,318,Ad from advertiser #318,Ad #4 of advertiser #318,https://www.amazon.com?advertiser=318&ad=4
951,319,Ad from advertiser #319,Ad #1 of advertiser #319,https://www.amazon.com?advertiser=319&ad=1
952,319,Ad from advertiser #319,Ad #2 of advertiser #319,https://www.amazon.com?advertiser=319&ad=2
953,319,Ad from advertiser #319,Ad #3 of advertiser #319,https://www.amazon.com?advertiser=319&ad=3
954,319,Ad from advertiser #319,Ad #4 of advertiser #319,https://www.amazon.com?advertiser=319&ad=4
955,319,Ad from advertiser #319,Ad #5 of advertiser #319,https://www.amazon.com?advertiser=319&ad=5
956,320,Ad from advertiser #320,Ad #1 of advertiser #320,https://www.amazon.com?advertiser=320&ad=1
957,320,Ad from advertiser #320,Ad #2 of advertiser #320,https://www.amazon.com?advertiser=320&ad=2
958,321,Ad from advertiser #321,Ad #1 of advertiser #321,https://www.amazon.com?advertiser=321&ad=1
959,321,Ad from advertiser #321,Ad #2 of advertiser #321,https://www.amazon.com?advertiser=321&ad=2
960,321,Ad from advertiser #321,Ad #3 of advertiser #321,https://www.amazon.com?advertiser=321&ad=3
961,321,Ad from advertiser #321,Ad #4 of advertiser #321,https://www.amazon.com?advertiser=321&ad=4
962,322,Ad from advertiser #322,Ad #1 of advertiser #322,https://www.amazon.com?advertiser=322&ad=1
963,322,Ad from advertiser #322,Ad #2 of advertiser #322,https://www.amazon.com?advertiser=322&ad=2
964,322,Ad from advertiser #322,Ad #3 of advertiser #322,https://www.amazon.com?advertiser=322&ad=3
965,322,Ad from advertiser #322,Ad #4 of advertiser #322,https://www.amazon.com?advertiser=322&ad=4
966,322,Ad from advertiser #322,Ad #5 of advertiser #322,https://www.amazon.com?advertiser=322&ad=5
967,323,Ad from advertiser #323,Ad #1 of advertiser #323,https://www.amazon.com?advertiser=323&ad=1
968,323,Ad from advertiser #323,Ad #2 of advertiser #323,https://www.amazon.com?advertiser=323&ad=2
969,323,Ad from advertiser #323,Ad #3 of advertiser #323,https://www.amazon.com?advertiser=323&ad=3
970,323,Ad from advertiser #323,Ad #4 of advertiser #323,https://www.amazon.com?advertiser=323&ad=4
971,324,Ad from advertiser #324,Ad #1 of advertiser #324,https://www.amazon.com?advertiser=324&ad=1
972,324,Ad from advertiser #324,Ad #2 of advertiser #324,https://www.amazon.com?advertiser=324&ad=2
973,324,Ad from advertiser #324,Ad #3 of advertiser #324,https://www.amazon.com?advertiser=324&ad=3
974,324,Ad from advertiser #324,Ad #4 of advertiser #324,https://www.amazon.com?advertiser=324&ad=4
975,325,Ad from advertiser #325,Ad #1 of advertiser #325,https://www.amazon.com?advertiser=325&ad=1
976,325,Ad from advertiser #325,Ad #2 of advertiser #325,https://www.amazon.com?advertiser=325&ad=2
977,325,Ad from advertiser #325,Ad #3 of advertiser #325,https://www.amazon.com?advertiser=325&ad=3
978,325,Ad from advertiser #325,Ad #4 of advertiser #325,https://www.amazon.com?advertiser=325&ad=4
979,326,Ad from advertiser #326,Ad #1 of advertiser #326,https://www.amazon.com?advertiser=326&ad=1
980,327,Ad from advertiser #327,Ad #1 of advertiser #327,https://www.amazon.com?advertiser=327&ad=1
981,327,Ad from advertiser #327,Ad #2 of advertiser #327,https://www.amazon.com?advertiser=327&ad=2
982,327,Ad from advertiser #327,Ad #3 of advertiser #327,https://www.amazon.com?advertiser=327&ad=3
983,327,Ad from advertiser #327,Ad #4 of advertiser #327,https://www.amazon.com?advertiser=327&ad=4
984,327,Ad from advertiser #327,Ad #5 of advertiser #327,https://www.amazon.com?advertiser=327&ad=5
985,328,Ad from advertiser #328,Ad #1 of advertiser #328,https://www.amazon.com?advertiser=328&ad=1
986,329,Ad from advertiser #329,Ad #1 of advertiser #329,https://www.amazon.com?advertiser=329&ad=1
987,329,Ad from advertiser #329,Ad #2 of advertiser #329,https://www.amazon.com?advertiser=329&ad=2
988,330,Ad from advertiser #330,Ad #1 of advertiser #330,https://www.amazon.com?advertiser=330&ad=1
989,330,Ad from advertiser #330,Ad #2 of advertiser #330,https://www.amazon.com?advertiser=330&ad=2
990,330,Ad from advertiser #330,Ad #3 of advertiser #330,https://www.amazon.com?advertiser=330&ad=3
991,330,Ad from advertiser #330,Ad #4 of advertiser #330,https://www.amazon.com?advertiser=330&ad=4
992,330,Ad from advertiser #330,Ad #5 of advertiser #330,https://www.amazon.com?advertiser=330&ad=5
993,331,Ad from advertiser #331,Ad #1 of advertiser #331,https://www.amazon.com?advertiser=331&ad=1
994,331,Ad from advertiser #331,Ad #2 of advertiser #331,https://www.amazon.com?advertiser=331&ad=2
995,331,Ad from advertiser #331,Ad #3 of advertiser #331,https://www.amazon.com?advertiser=331&ad=3
996,331,Ad from advertiser #331,Ad #4 of advertiser #331,https://www.amazon.com?advertiser=331&ad=4
997,332,Ad from advertiser #332,Ad #1 of advertiser #332,https://www.amazon.com?advertiser=332&ad=1
998,332,Ad from advertiser #332,Ad #2 of advertiser #332,https://www.amazon.com?advertiser=332&ad=2
999,332,Ad from advertiser #332,Ad #3 of advertiser #332,https://www.amazon.com?advertiser=332&ad=3
1000,333,Ad from advertiser #333,Ad #1 of advertiser #333,https://www.amazon.com?advertiser=333&ad=1
1001,333,Ad from advertiser #333,Ad #2 of advertiser #333,https://www.amazon.com?advertiser=333&ad=2
1002,334,Ad from advertiser #334,Ad #1 of advertiser #334,https://www.amazon.com?advertiser=334&ad=1
1003,334,Ad from advertiser #334,Ad #2 of advertiser #334,https://www.amazon.com?advertiser=334&ad=2
1004,334,Ad from advertiser #334,Ad #3 of advertiser #334,https://www.amazon.com?advertiser=334&ad=3
1005,334,Ad from advertiser #334,Ad #4 of advertiser #334,https://www.amazon.com?advertiser=334&ad=4
1006,334,Ad from advertiser #334,Ad #5 of advertiser #334,https://www.amazon.com?advertiser=334&ad=5
1007,335,Ad from advertiser #335,Ad #1 of advertiser #335,https://www.amazon.com?advertiser=335&ad=1
1008,335,Ad from advertiser #335,Ad #2 of advertiser #335,https://www.amazon.com?advertiser=335&ad=2
1009,336,Ad from advertiser #336,Ad #1 of advertiser #336,https://www.amazon.com?advertiser=336&ad=1
1010,336,Ad from advertiser #336,Ad #2 of advertiser #336,https://www.amazon.com?advertiser=336&ad=2
1011,336,Ad from advertiser #336,Ad #3 of advertiser #336,https://www.amazon.com?advertiser=336&ad=3
1012,337,Ad from advertiser #337,Ad #1 of advertiser #337,https://www.amazon.com?advertiser=337&ad=1
1013,337,Ad from advertiser #337,Ad #2 of advertiser #337,https://www.amazon.com?advertiser=337&ad=2
1014,337,Ad from advertiser #337,Ad #3 of advertiser #337,https://www.amazon.com?advertiser=337&ad=3
1015,337,Ad from advertiser #337,Ad #4 of advertiser #337,https://www.amazon.com?advertiser=337&ad=4
1016,337,Ad from advertiser #337,Ad #5 of advertiser #337,https://www.amazon.com?advertiser=337&ad=5
1017,338,Ad from advertiser #338,Ad #1 of advertiser #338,https://www.amazon.com?advertiser=338&ad=1
1018,338,Ad from advertiser #338,Ad #2 of advertiser #338,https://www.amazon.com?advertiser=338&ad=2
1019,338,Ad from advertiser #338,Ad #3 of advertiser #338,https://www.amazon.com?advertiser=338&ad=3
1020,338,Ad from advertiser #338,Ad #4 of advertiser #338,https://www.amazon.com?advertiser=338&ad=4
1021,339,Ad from advertiser #339,Ad #1 of advertiser #339,https://www.amazon.com?advertiser=339&ad=1
1022,339,Ad from advertiser #339,Ad #2 of advertiser #339,https://www.amazon.com?advertiser=339&ad=2
1023,339,Ad from advertiser #339,Ad #3 of advertiser #339,https://www.amazon.com?advertiser=339&ad=3
1024,340,Ad from advertiser #340,Ad #1 of advertiser #340,https://www.amazon.com?advertiser=340&ad=1
1025,340,Ad from advertiser #340,Ad #2 of advertiser #340,https://www.amazon.com?advertiser=340&ad=2
1026,340,Ad from advertiser #340,Ad #3 of advertiser #340,https://www.amazon.com?advertiser=340&ad=3
1027,341,Ad from advertiser #341,Ad #1 of advertiser #341,https://www.amazon.com?advertiser=341&ad=1
1028,341,Ad from advertiser #341,Ad #2 of advertiser #341,https://www.amazon.com?advertiser=341&ad=2
1029,341,Ad from advertiser #341,Ad #3 of advertiser #341,https://www.amazon.com?advertiser=341&ad=3
1030,342,Ad from advertiser #342,Ad #1 of advertiser #342,https://www.amazon.com?advertiser=342&ad=1
1031,342,Ad from advertiser #342,Ad #2 of advertiser #342,https://www.amazon.com?advertiser=342&ad=2
1032,342,Ad from advertiser #342,Ad #3 of advertiser #342,https://www.amazon.com?advertiser=342&ad=3
1033,342,Ad from advertiser #342,Ad #4 of advertiser #342,https://www.amazon.com?advertiser=342&ad=4
1034,342,Ad from advertiser #342,Ad #5 of advertiser #342,https://www.amazon.com?advertiser=342&ad=5
1035,343,Ad from advertiser #343,Ad #1 of advertiser #343,https://www.amazon.com?advertiser=343&ad=1
1036,343,Ad from advertiser #343,Ad #2 of advertiser #343,https://www.amazon.com?advertiser=343&ad=2
1037,343,Ad from advertiser #343,Ad #3 of advertiser #343,https://www.amazon.com?advertiser=343&ad=3
1038,343,Ad from advertiser #343,Ad #4 of advertiser #343,https://www.amazon.com?advertiser=343&ad=4
1039,343,Ad from advertiser #343,Ad #5 of advertiser #343,https://www.amazon.com?advertiser=343&ad=5
1040,344,Ad from advertiser #344,Ad #1 of advertiser #344,https://www.amazon.com?advertiser=344&ad=1
1041,344,Ad from advertiser #344,Ad #2 of advertiser #344,https://www.amazon.com?advertiser=344&ad=2
1042,344,Ad from advertiser #344,Ad #3 of advertiser #344,https://www.amazon.com?advertiser=344&ad=3
1043,344,Ad from advertiser #344,Ad #4 of advertiser #344,https://www.amazon.com?advertiser=344&ad=4
1044,345,Ad from advertiser #345,Ad #1 of advertiser #345,https://www.amazon.com?advertiser=345&ad=1
1045,345,Ad from advertiser #345,Ad #2 of advertiser #345,https://www.amazon.com?advertiser=345&ad=2
1046,345,Ad from advertiser #345,Ad #3 of advertiser #345,https://www.amazon.com?advertiser=345&ad=3
1047,345,Ad from advertiser #345,Ad #4 of advertiser #345,https://www.amazon.com?advertiser=345&ad=4
1048,345,Ad from advertiser #345,Ad #5 of advertiser #345,https://www.amazon.com?advertiser=345&ad=5
1049,346,Ad from advertiser #346,Ad #1 of advertiser #346,https://www.amazon.com?advertiser=346&ad=1
1050,346,Ad from advertiser #346,Ad #2 of advertiser #346,https://www.amazon.com?advertiser=346&ad=2
1051,346,Ad from advertiser #346,Ad #3 of advertiser #346,https://www.amazon.com?advertiser=346&ad=3
1052,347,Ad from advertiser #347,Ad #1 of advertiser #347,https://www.amazon.com?advertiser=347&ad=1
1053,347,Ad from advertiser #347,Ad #2 of advertiser #347,https://www.amazon.com?advertiser=347&ad=2
1054,347,Ad from advertiser #347,Ad #3 of advertiser #347,https://www.amazon.com?advertiser=347&ad=3
1055,347,Ad from advertiser #347,Ad #4 of advertiser #347,https://www.amazon.com?advertiser=347&ad=4
1056,348,Ad from advertiser #348,Ad #1 of advertiser #348,https://www.amazon.com?advertiser=348&ad=1
1057,348,Ad from advertiser #348,Ad #2 of advertiser #348,https://www.amazon.com?advertiser=348&ad=2
1058,348,Ad from advertiser #348,Ad #3 of advertiser #348,https://www.amazon.com?advertiser=348&ad=3
1059,348,Ad from advertiser #348,Ad #4 of advertiser #348,https://www.amazon.com?advertiser=348&ad=4
1060,349,Ad from advertiser #349,Ad #1 of advertiser #349,https://www.amazon.com?advertiser=349&ad=1
1061,349,Ad from advertiser #349,Ad #2 of advertiser #349,https://www.amazon.com?advertiser=349&ad=2
1062,349,Ad from advertiser #349,Ad #3 of advertiser #349,https://www.amazon.com?advertiser=349&ad=3
1063,349,Ad from advertiser #349,Ad #4 of advertiser #349,https://www.amazon.com?advertiser=349&ad=4
1064,349,Ad from advertiser #349,Ad #5 of advertiser #349,https://www.amazon.com?advertiser=349&ad=5
1065,350,Ad from advertiser #350,Ad #1 of advertiser #350,https://www.amazon.com?advertiser=350&ad=1
1066,350,Ad from advertiser #350,Ad #2 of advertiser #350,https://www.amazon.com?advertiser=350&ad=2
1067,351,Ad from advertiser #351,Ad #1 of advertiser #351,https://www.amazon.com?advertiser=351&ad=1
1068,351,Ad from advertiser #351,Ad #2 of advertiser #351,https://www.amazon.com?advertiser=351&ad=2
1069,352,Ad from advertiser #352,Ad #1 of advertiser #352,https://www.amazon.com?advertiser=352&ad=1
1070,352,Ad from advertiser #352,Ad #2 of advertiser #352,https://www.amazon.com?advertiser=352&ad=2
1071,352,Ad from advertiser #352,Ad #3 of advertiser #352,https://www.amazon.com?advertiser=352&ad=3
1072,352,Ad from advertiser #352,Ad #4 of advertiser #352,https://www.amazon.com?advertiser=352&ad=4
1073,353,Ad from advertiser #353,Ad #1 of advertiser #353,https://www.amazon.com?advertiser=353&ad=1
1074,353,Ad from advertiser #353,Ad #2 of advertiser #353,https://www.amazon.com?advertiser=353&ad=2
1075,354,Ad from advertiser #354,Ad #1 of advertiser #354,https://www.amazon.com?advertiser=354&ad=1
1076,354,Ad from advertiser #354,Ad #2 of advertiser #354,https://www.amazon.com?advertiser=354&ad=2
1077,354,Ad from advertiser #354,Ad #3 of advertiser #354,https://www.amazon.com?advertiser=354&ad=3
1078,355,Ad from advertiser #355,Ad #1 of advertiser #355,https://www.amazon.com?advertiser=355&ad=1
1079,355,Ad from advertiser #355,Ad #2 of advertiser #355,https://www.amazon.com?advertiser=355&ad=2
